Transaction ID,Total Spent,Location,Transaction Date,Province,Item,Location_missing_flag,Province_missing_flag
TXN_7245646,2.5,Takeaway,2023-12-11,Manitoba,Cookie,0,0
TXN_9498289,6.0,Takeaway,2023-02-26,British Columbia,Tea,0,0
TXN_7796496,10.5,Takeaway,2023-10-19,Newfoundland and Labrador,Coffee,0,0
TXN_2252033,10.0,In-store,2023-07-24,Newfoundland and Labrador,Refresher,0,0
TXN_7340020,9.0,In-store,2023-06-30,British Columbia,Juice,0,0
TXN_7007154,10.5,Takeaway,2023-05-15,Saskatchewan,Coffee,0,1
TXN_8922605,9.0,Takeaway,2023-10-17,British Columbia,Tea,0,0
TXN_5981495,4.0,Takeaway,2023-04-27,Manitoba,Donut,0,0
TXN_4358976,15.0,In-store,2023-01-13,Manitoba,Tea,0,0
TXN_9022780,2.0,In-store,2023-05-25,British Columbia,Donut,1,0
TXN_7167769,7.0,Takeaway,2023-09-25,Newfoundland and Labrador,Coffee,0,0
TXN_7457079,6.0,In-store,2023-05-08,Manitoba,Donut,0,0
TXN_8302447,17.5,In-store,2023-02-10,Saskatchewan,Coffee,0,0
TXN_1022994,5.0,In-store,2023-06-01,British Columbia,Refresher,0,0
TXN_1857954,9.0,Takeaway,2023-03-20,Saskatchewan,Salad,0,0
TXN_3029344,4.5,In-store,2023-09-29,Saskatchewan,Juice,0,0
TXN_8099975,9.0,Takeaway,2023-08-15,Newfoundland and Labrador,Salad,0,0
TXN_9325107,7.0,In-store,2023-02-27,British Columbia,Coffee,0,0
TXN_3466650,16.0,In-store,2023-10-02,British Columbia,Sandwich,0,0
TXN_1041129,9.0,In-store,2023-04-04,British Columbia,Salad,1,0
TXN_9756103,10.5,Takeaway,2023-09-29,British Columbia,Coffee,0,0
TXN_7291191,8.0,Takeaway,2023-06-06,Newfoundland and Labrador,Sandwich,0,0
TXN_2625785,9.0,In-store,2023-11-01,Saskatchewan,Tea,0,0
TXN_2966303,3.5,In-store,2023-04-26,Newfoundland and Labrador,Coffee,1,0
TXN_5126877,6.0,Takeaway,2023-01-25,British Columbia,Tea,0,0
TXN_2401315,5.0,In-store,2023-06-27,Newfoundland and Labrador,Refresher,0,0
TXN_5947579,16.0,In-store,2023-02-16,British Columbia,Sandwich,0,0
TXN_3206549,10.5,In-store,2023-12-22,Newfoundland and Labrador,Coffee,0,0
TXN_6468146,10.0,Takeaway,2023-01-01,British Columbia,Donut,0,0
TXN_8385754,3.5,In-store,2023-12-04,Newfoundland and Labrador,Coffee,0,0
TXN_4224129,4.0,In-store,2023-02-21,British Columbia,Donut,0,0
TXN_3956714,9.0,In-store,2023-04-06,British Columbia,Juice,0,0
TXN_8890070,40.0,In-store,2023-03-02,Saskatchewan,Sandwich,0,0
TXN_8417382,27.0,Takeaway,2023-06-22,Newfoundland and Labrador,Salad,0,0
TXN_1605544,3.0,Takeaway,2023-02-13,Newfoundland and Labrador,Tea,0,0
TXN_9877428,16.0,Takeaway,2023-07-17,British Columbia,Sandwich,0,0
TXN_4042142,8.0,Takeaway,2023-01-30,Manitoba,Sandwich,0,0
TXN_1350136,27.0,In-store,2023-03-04,British Columbia,Salad,0,0
TXN_1224818,24.0,Takeaway,2023-03-14,Newfoundland and Labrador,Sandwich,0,0
TXN_1070941,20.0,Takeaway,2023-12-21,British Columbia,Refresher,1,0
TXN_3291471,5.0,Takeaway,2023-12-06,Newfoundland and Labrador,Cookie,0,0
TXN_6379147,5.0,In-store,2023-10-13,Saskatchewan,Cookie,0,0
TXN_5046399,18.0,In-store,2023-11-17,Saskatchewan,Salad,0,0
TXN_5242235,6.0,In-store,2023-10-09,British Columbia,Tea,0,1
TXN_3802391,3.0,Takeaway,2023-11-08,Saskatchewan,Tea,0,0
TXN_3888101,24.0,In-store,2023-04-25,British Columbia,Sandwich,0,0
TXN_6633980,2.0,In-store,2023-09-12,British Columbia,Donut,0,0
TXN_8113951,9.0,In-store,2023-05-17,British Columbia,Salad,0,0
TXN_8175954,7.0,In-store,2023-11-29,Manitoba,Coffee,0,0
TXN_2229223,14.0,Takeaway,2023-11-15,British Columbia,Coffee,0,0
TXN_8675716,9.0,In-store,2023-04-03,Saskatchewan,Juice,0,0
TXN_1774380,7.0,In-store,2023-07-02,British Columbia,Coffee,0,0
TXN_2147198,9.0,In-store,2023-07-06,Newfoundland and Labrador,Tea,0,0
TXN_1418177,2.0,In-store,2023-07-26,Saskatchewan,Donut,0,0
TXN_6560498,4.5,In-store,2023-08-24,Newfoundland and Labrador,Juice,0,0
TXN_5052191,32.0,In-store,2023-04-24,British Columbia,Sandwich,0,0
TXN_1023167,20.0,Takeaway,2023-07-25,Newfoundland and Labrador,Refresher,0,0
TXN_1691930,6.0,Takeaway,2023-08-02,Newfoundland and Labrador,Tea,0,0
TXN_1410625,4.5,In-store,2023-04-17,British Columbia,Juice,0,0
TXN_9391096,14.0,Takeaway,2023-01-22,Newfoundland and Labrador,Coffee,0,0
TXN_6550229,7.0,In-store,2023-03-26,British Columbia,Coffee,0,0
TXN_2571034,2.0,In-store,2023-03-18,British Columbia,Donut,0,0
TXN_8986768,3.5,In-store,2023-12-07,Manitoba,Coffee,0,0
TXN_5873660,10.0,In-store,2023-06-23,British Columbia,Donut,0,0
TXN_4135871,3.0,Takeaway,2023-09-29,Newfoundland and Labrador,Tea,0,0
TXN_9533031,3.5,In-store,2023-03-16,British Columbia,Coffee,0,0
TXN_9789667,18.0,In-store,2023-12-25,Manitoba,Salad,0,0
TXN_2215850,2.0,In-store,2023-06-01,Saskatchewan,Donut,0,0
TXN_9151158,5.0,Takeaway,2023-06-13,Newfoundland and Labrador,Refresher,0,0
TXN_9252315,4.5,In-store,2023-05-31,British Columbia,Juice,0,0
TXN_3385911,3.5,Takeaway,2023-03-27,Saskatchewan,Coffee,0,0
TXN_6833631,9.0,Takeaway,2023-11-23,British Columbia,Tea,0,0
TXN_1870190,16.0,In-store,2023-10-11,Saskatchewan,Sandwich,0,0
TXN_6685694,2.5,Takeaway,2023-12-08,Newfoundland and Labrador,Cookie,0,0
TXN_5593490,4.5,Takeaway,2023-10-02,British Columbia,Juice,0,0
TXN_1606367,2.0,In-store,2023-12-05,British Columbia,Donut,0,0
TXN_5507425,3.5,In-store,2023-11-17,Saskatchewan,Coffee,0,0
TXN_5796851,6.0,Takeaway,2023-12-21,British Columbia,Tea,0,0
TXN_3433290,4.5,In-store,2023-10-26,British Columbia,Juice,0,0
TXN_8131466,16.0,In-store,2023-02-28,Manitoba,Sandwich,0,1
TXN_5034512,8.0,Takeaway,2023-09-19,British Columbia,Sandwich,0,0
TXN_9340784,3.5,In-store,2023-01-18,Manitoba,Coffee,0,0
TXN_4502731,15.0,In-store,2023-11-15,Manitoba,Refresher,0,0
TXN_3185920,15.0,Takeaway,2023-06-09,Saskatchewan,Refresher,0,0
TXN_7897501,10.5,Takeaway,2023-10-11,Newfoundland and Labrador,Coffee,0,0
TXN_6373654,7.0,Takeaway,2023-12-07,Manitoba,Coffee,0,1
TXN_9748615,32.0,In-store,2023-08-09,Manitoba,Sandwich,0,0
TXN_4015813,13.5,In-store,2023-06-19,British Columbia,Juice,0,0
TXN_6081659,3.0,In-store,2023-11-16,Saskatchewan,Tea,0,0
TXN_3555531,7.0,In-store,2023-02-02,Newfoundland and Labrador,Coffee,0,0
TXN_4303956,3.0,Takeaway,2023-11-15,Newfoundland and Labrador,Tea,0,0
TXN_8651521,7.0,In-store,2023-01-06,British Columbia,Coffee,0,0
TXN_7918014,3.0,In-store,2023-02-27,Newfoundland and Labrador,Tea,0,0
TXN_9836371,8.0,In-store,2023-02-15,Saskatchewan,Sandwich,0,0
TXN_4303518,9.0,Takeaway,2023-02-09,British Columbia,Salad,1,0
TXN_8592253,8.0,In-store,2023-07-23,Saskatchewan,Sandwich,0,0
TXN_1318999,16.0,In-store,2023-05-13,British Columbia,Sandwich,1,0
TXN_6855189,16.0,In-store,2023-12-01,Manitoba,Sandwich,0,0
TXN_3227080,8.0,In-store,2023-06-02,British Columbia,Sandwich,0,0
TXN_5215993,10.5,In-store,2023-12-17,British Columbia,Coffee,0,0
TXN_6310512,6.0,In-store,2023-03-12,Newfoundland and Labrador,Tea,0,0
TXN_8564496,6.0,In-store,2023-08-04,Newfoundland and Labrador,Tea,0,0
TXN_6457285,4.5,Takeaway,2023-10-11,British Columbia,Juice,0,0
TXN_1201658,7.5,Takeaway,2023-02-07,British Columbia,Cookie,1,0
TXN_4741618,5.0,In-store,2023-06-06,Manitoba,Cookie,0,0
TXN_8718486,13.5,In-store,2023-05-22,Newfoundland and Labrador,Juice,0,0
TXN_8520751,4.5,Takeaway,2023-05-26,British Columbia,Juice,0,0
TXN_9532080,4.5,In-store,2023-12-19,Newfoundland and Labrador,Juice,0,0
TXN_3072696,3.5,In-store,2023-02-06,Newfoundland and Labrador,Coffee,0,0
TXN_4896238,2.5,In-store,2023-09-22,Saskatchewan,Cookie,1,0
TXN_6489416,8.0,Takeaway,2023-05-17,British Columbia,Sandwich,0,0
TXN_1019207,10.0,Takeaway,2023-03-31,British Columbia,Cookie,0,0
TXN_7959597,7.0,Takeaway,2023-03-29,British Columbia,Coffee,0,0
TXN_8552793,2.5,In-store,2023-05-16,British Columbia,Cookie,1,0
TXN_2385056,6.0,In-store,2023-06-04,Newfoundland and Labrador,Donut,0,1
TXN_5521279,4.5,In-store,2023-06-16,British Columbia,Juice,0,0
TXN_3811590,9.0,Takeaway,2023-03-28,British Columbia,Salad,0,0
TXN_3655606,7.0,In-store,2023-05-21,Manitoba,Coffee,0,0
TXN_2225551,7.0,In-store,2023-04-23,Newfoundland and Labrador,Coffee,1,0
TXN_7795639,16.0,In-store,2023-12-19,British Columbia,Sandwich,0,0
TXN_4675682,8.0,In-store,2023-07-31,Newfoundland and Labrador,Sandwich,0,0
TXN_8994801,2.0,In-store,2023-01-30,Saskatchewan,Donut,0,0
TXN_9413417,10.0,Takeaway,2023-03-23,Saskatchewan,Cookie,0,0
TXN_5541275,22.5,In-store,2023-08-24,Newfoundland and Labrador,Juice,0,0
TXN_2021701,3.5,Takeaway,2023-04-28,British Columbia,Coffee,0,0
TXN_9615568,16.0,In-store,2023-04-21,Manitoba,Sandwich,0,0
TXN_7116127,4.5,In-store,2023-07-18,Saskatchewan,Juice,0,0
TXN_2941911,4.5,In-store,2023-10-24,Newfoundland and Labrador,Juice,0,0
TXN_1633826,9.0,In-store,2023-09-01,British Columbia,Tea,1,0
TXN_6458594,7.0,Takeaway,2023-08-24,British Columbia,Coffee,0,0
TXN_7111327,10.5,In-store,2023-04-24,British Columbia,Coffee,0,0
TXN_8704116,10.0,Takeaway,2023-09-18,Newfoundland and Labrador,Refresher,0,0
TXN_2904548,6.0,In-store,2023-01-20,Newfoundland and Labrador,Tea,0,0
TXN_5294228,3.0,In-store,2023-12-21,Manitoba,Tea,0,0
TXN_4870669,10.5,In-store,2023-07-24,British Columbia,Coffee,0,0
TXN_7604854,17.5,Takeaway,2023-03-29,British Columbia,Coffee,0,0
TXN_9748882,16.0,Takeaway,2023-12-01,Saskatchewan,Sandwich,1,0
TXN_5688490,8.0,In-store,2023-05-08,Newfoundland and Labrador,Sandwich,0,0
TXN_8951046,12.5,Takeaway,2023-07-31,Newfoundland and Labrador,Cookie,0,0
TXN_1746439,3.5,Takeaway,2023-05-05,Newfoundland and Labrador,Coffee,0,0
TXN_5734531,2.0,Takeaway,2023-07-25,Manitoba,Donut,0,0
TXN_3677765,9.0,In-store,2023-09-03,Newfoundland and Labrador,Salad,0,0
TXN_7008676,3.5,In-store,2023-11-02,Newfoundland and Labrador,Coffee,0,0
TXN_1671625,5.0,In-store,2023-06-12,British Columbia,Refresher,0,0
TXN_4745275,7.0,In-store,2023-01-26,Saskatchewan,Coffee,0,0
TXN_1430960,7.0,Takeaway,2023-02-13,Manitoba,Coffee,0,0
TXN_5941673,4.0,In-store,2023-09-18,Saskatchewan,Donut,0,0
TXN_6722516,10.0,In-store,2023-07-28,Newfoundland and Labrador,Refresher,0,0
TXN_1564960,7.0,Takeaway,2023-02-27,British Columbia,Coffee,0,0
TXN_6180810,24.0,Takeaway,2023-12-28,Newfoundland and Labrador,Sandwich,1,0
TXN_9255493,8.0,In-store,2023-12-29,Saskatchewan,Donut,0,0
TXN_7898083,3.5,In-store,2023-12-01,Newfoundland and Labrador,Coffee,0,0
TXN_5244022,3.5,In-store,2023-04-21,British Columbia,Coffee,0,0
TXN_7851398,9.0,Takeaway,2023-02-09,Saskatchewan,Juice,0,0
TXN_8753645,3.5,Takeaway,2023-12-18,British Columbia,Coffee,0,0
TXN_7188987,27.0,In-store,2023-06-12,British Columbia,Salad,0,0
TXN_3901905,5.0,In-store,2023-01-05,British Columbia,Refresher,1,0
TXN_2419149,7.0,In-store,2023-08-12,Manitoba,Coffee,0,0
TXN_2123322,2.0,In-store,2023-07-05,Newfoundland and Labrador,Donut,0,0
TXN_6105144,3.5,In-store,2023-09-20,British Columbia,Coffee,1,0
TXN_5641354,10.5,In-store,2023-12-23,British Columbia,Coffee,0,0
TXN_4019103,32.0,Takeaway,2023-02-20,Manitoba,Sandwich,0,0
TXN_1122174,4.5,In-store,2023-08-11,British Columbia,Juice,0,0
TXN_1977824,8.0,Takeaway,2023-04-24,Newfoundland and Labrador,Sandwich,1,0
TXN_5878395,10.0,Takeaway,2023-07-19,Saskatchewan,Refresher,0,0
TXN_6004170,7.0,Takeaway,2023-12-05,Newfoundland and Labrador,Coffee,1,0
TXN_5055699,3.5,In-store,2023-11-01,Newfoundland and Labrador,Coffee,0,0
TXN_8509708,9.0,In-store,2023-09-02,Saskatchewan,Tea,0,0
TXN_1366432,3.0,Takeaway,2023-08-14,Newfoundland and Labrador,Tea,0,0
TXN_2675577,3.5,In-store,2023-03-05,Newfoundland and Labrador,Coffee,0,0
TXN_8214645,9.0,In-store,2023-03-08,Newfoundland and Labrador,Salad,0,0
TXN_4747953,10.0,In-store,2023-06-16,Manitoba,Refresher,0,0
TXN_2542337,3.5,In-store,2023-06-15,British Columbia,Coffee,1,0
TXN_3737155,7.5,Takeaway,2023-12-22,Saskatchewan,Cookie,0,0
TXN_6764349,9.0,In-store,2023-08-30,British Columbia,Juice,0,0
TXN_3540401,6.0,In-store,2023-11-02,Manitoba,Tea,1,0
TXN_6414798,3.5,Takeaway,2023-06-16,British Columbia,Coffee,0,1
TXN_9195487,5.0,In-store,2023-02-17,British Columbia,Refresher,0,0
TXN_9471621,16.0,Takeaway,2023-03-17,Newfoundland and Labrador,Sandwich,0,1
TXN_5794474,5.0,In-store,2023-03-09,Newfoundland and Labrador,Refresher,1,0
TXN_2304299,4.0,Takeaway,2023-08-29,British Columbia,Donut,0,0
TXN_5797553,3.5,Takeaway,2023-10-19,Newfoundland and Labrador,Coffee,0,0
TXN_4928388,15.0,Takeaway,2023-12-22,Newfoundland and Labrador,Refresher,0,0
TXN_3031975,12.0,Takeaway,2023-08-24,British Columbia,Tea,0,0
TXN_3119681,7.0,In-store,2023-02-07,Manitoba,Coffee,0,0
TXN_2613521,9.0,In-store,2023-03-08,British Columbia,Tea,0,0
TXN_3530448,3.5,In-store,2023-12-09,Saskatchewan,Coffee,0,0
TXN_7356023,8.0,Takeaway,2023-05-05,British Columbia,Sandwich,0,0
TXN_1800060,4.0,Takeaway,2023-06-06,Saskatchewan,Donut,0,0
TXN_6749151,6.0,Takeaway,2023-10-05,British Columbia,Tea,0,0
TXN_9262992,3.5,In-store,2023-11-15,Saskatchewan,Coffee,1,0
TXN_2061207,2.5,In-store,2023-06-09,British Columbia,Cookie,0,0
TXN_8260396,7.0,Takeaway,2023-07-11,British Columbia,Coffee,0,0
TXN_2279463,7.0,In-store,2023-02-01,British Columbia,Coffee,0,0
TXN_2219203,2.5,Takeaway,2023-05-03,British Columbia,Cookie,0,0
TXN_5559172,6.0,Takeaway,2023-08-04,Newfoundland and Labrador,Tea,0,0
TXN_8520755,14.0,Takeaway,2023-02-06,Newfoundland and Labrador,Coffee,0,0
TXN_4758964,7.5,Takeaway,2023-08-31,Newfoundland and Labrador,Cookie,0,0
TXN_4204910,3.5,In-store,2023-01-10,Saskatchewan,Coffee,0,0
TXN_1743034,3.5,In-store,2023-03-03,British Columbia,Coffee,0,0
TXN_8901568,16.0,Takeaway,2023-09-19,British Columbia,Sandwich,0,0
TXN_2231449,32.0,In-store,2023-01-16,British Columbia,Sandwich,0,0
TXN_3945197,6.0,In-store,2023-01-17,British Columbia,Tea,0,0
TXN_3127819,8.0,Takeaway,2023-06-21,Newfoundland and Labrador,Sandwich,1,0
TXN_5644138,5.0,In-store,2023-03-12,Newfoundland and Labrador,Cookie,0,0
TXN_9900125,10.5,Takeaway,2023-05-11,Newfoundland and Labrador,Coffee,0,0
TXN_3911675,14.0,In-store,2023-02-01,Manitoba,Coffee,0,0
TXN_1654231,5.0,Takeaway,2023-08-30,Saskatchewan,Cookie,0,0
TXN_8828094,4.0,In-store,2023-06-28,British Columbia,Donut,0,0
TXN_8918388,5.0,In-store,2023-04-14,Saskatchewan,Cookie,0,0
TXN_2322835,14.0,Takeaway,2023-09-13,Newfoundland and Labrador,Coffee,0,0
TXN_8114905,6.0,In-store,2023-09-28,British Columbia,Tea,0,0
TXN_9104327,4.5,In-store,2023-05-31,British Columbia,Juice,0,0
TXN_2478738,4.0,Takeaway,2023-08-23,British Columbia,Donut,0,0
TXN_4908766,7.5,Takeaway,2023-08-01,Newfoundland and Labrador,Cookie,0,0
TXN_9707406,7.0,In-store,2023-06-06,British Columbia,Coffee,0,0
TXN_1055091,7.0,In-store,2023-06-27,Newfoundland and Labrador,Coffee,0,0
TXN_6269441,10.5,Takeaway,2023-11-16,British Columbia,Coffee,0,0
TXN_7352433,6.0,In-store,2023-12-11,Newfoundland and Labrador,Tea,0,0
TXN_4070329,5.0,Takeaway,2023-12-19,Manitoba,Refresher,0,0
TXN_7534620,9.0,Takeaway,2023-05-17,British Columbia,Juice,0,0
TXN_7534620,2.5,Takeaway,2023-07-26,Saskatchewan,Cookie,0,0
TXN_6439533,36.0,Takeaway,2023-01-13,Newfoundland and Labrador,Salad,0,0
TXN_7477908,10.0,In-store,2023-12-07,Manitoba,Donut,0,0
TXN_4592426,6.0,In-store,2023-11-20,Manitoba,Tea,0,1
TXN_4802546,14.0,In-store,2023-07-27,British Columbia,Coffee,1,0
TXN_8055442,8.0,In-store,2023-02-23,Newfoundland and Labrador,Sandwich,0,0
TXN_3737111,7.0,In-store,2023-04-28,British Columbia,Coffee,0,0
TXN_3749718,2.0,In-store,2023-08-17,Saskatchewan,Donut,0,1
TXN_2040131,9.0,In-store,2023-05-30,British Columbia,Salad,0,0
TXN_5070397,10.5,In-store,2023-10-04,British Columbia,Coffee,0,0
TXN_4265182,14.0,Takeaway,2023-01-24,Manitoba,Coffee,1,0
TXN_9443625,8.0,In-store,2023-05-19,Manitoba,Sandwich,0,0
TXN_4041077,7.0,Takeaway,2023-03-29,British Columbia,Coffee,0,0
TXN_7801622,9.0,Takeaway,2023-12-21,British Columbia,Tea,0,0
TXN_5973962,3.5,Takeaway,2023-02-13,Newfoundland and Labrador,Coffee,0,0
TXN_3872027,2.0,Takeaway,2023-05-08,Newfoundland and Labrador,Donut,0,0
TXN_1603180,9.0,In-store,2023-06-19,British Columbia,Tea,0,0
TXN_8574652,20.0,Takeaway,2023-05-05,Manitoba,Refresher,0,0
TXN_6787579,3.0,Takeaway,2023-01-16,British Columbia,Tea,0,0
TXN_9091178,7.5,In-store,2023-10-26,Newfoundland and Labrador,Cookie,0,0
TXN_2634031,5.0,Takeaway,2023-04-03,Newfoundland and Labrador,Cookie,0,0
TXN_8468860,3.0,In-store,2023-11-30,British Columbia,Tea,0,0
TXN_8583969,10.5,In-store,2023-02-28,Newfoundland and Labrador,Coffee,0,0
TXN_9555248,4.0,In-store,2023-04-30,Manitoba,Donut,0,0
TXN_2261217,8.0,Takeaway,2023-01-02,British Columbia,Sandwich,0,0
TXN_5519943,4.0,In-store,2023-04-07,Saskatchewan,Donut,0,0
TXN_7158840,10.5,In-store,2023-07-31,Manitoba,Coffee,0,1
TXN_2782864,3.5,In-store,2023-03-17,Newfoundland and Labrador,Coffee,0,0
TXN_4250493,6.0,Takeaway,2023-08-10,Saskatchewan,Tea,0,0
TXN_9187888,3.5,In-store,2023-11-20,Newfoundland and Labrador,Coffee,0,0
TXN_5440053,9.0,Takeaway,2023-12-01,Manitoba,Salad,0,0
TXN_5019851,3.5,In-store,2023-09-06,Manitoba,Coffee,0,0
TXN_7427455,4.0,In-store,2023-06-30,Manitoba,Donut,0,0
TXN_7037491,8.0,In-store,2023-01-10,British Columbia,Sandwich,0,0
TXN_4224699,4.5,In-store,2023-06-01,Saskatchewan,Juice,0,0
TXN_4664157,2.0,Takeaway,2023-05-04,Newfoundland and Labrador,Donut,0,0
TXN_4360231,10.5,In-store,2023-09-22,British Columbia,Coffee,0,0
TXN_8140548,6.0,In-store,2023-07-18,Newfoundland and Labrador,Tea,0,0
TXN_7262476,3.0,In-store,2023-02-28,Saskatchewan,Tea,0,0
TXN_8997136,12.0,In-store,2023-05-05,Newfoundland and Labrador,Tea,0,0
TXN_8994786,6.0,Takeaway,2023-06-17,Newfoundland and Labrador,Donut,0,0
TXN_6856334,7.0,In-store,2023-06-30,Manitoba,Coffee,0,0
TXN_5354018,9.0,In-store,2023-05-29,British Columbia,Juice,0,0
TXN_3372713,3.5,Takeaway,2023-03-17,Newfoundland and Labrador,Coffee,0,0
TXN_3898498,12.0,Takeaway,2023-02-06,Newfoundland and Labrador,Tea,0,0
TXN_8466633,5.0,In-store,2023-08-25,British Columbia,Refresher,0,0
TXN_4191438,5.0,In-store,2023-08-15,British Columbia,Cookie,0,0
TXN_9851719,4.0,In-store,2023-07-08,British Columbia,Donut,0,0
TXN_1045907,14.0,In-store,2023-01-12,British Columbia,Coffee,0,0
TXN_9266421,5.0,Takeaway,2023-08-13,Newfoundland and Labrador,Refresher,0,0
TXN_2603839,7.0,In-store,2023-10-31,British Columbia,Coffee,0,0
TXN_6913268,27.0,In-store,2023-06-27,Ontario,Salad,1,0
TXN_9520413,4.5,Takeaway,2023-03-17,Newfoundland and Labrador,Juice,0,1
TXN_6593118,3.5,In-store,2023-12-22,Newfoundland and Labrador,Coffee,0,0
TXN_5076956,8.0,Takeaway,2023-12-14,British Columbia,Sandwich,0,0
TXN_3158891,5.0,In-store,2023-05-30,Saskatchewan,Refresher,0,0
TXN_5358904,8.0,In-store,2023-09-26,Newfoundland and Labrador,Sandwich,0,0
TXN_1443925,6.0,In-store,2023-05-17,British Columbia,Tea,0,0
TXN_5469238,15.0,In-store,2023-06-10,British Columbia,Refresher,0,0
TXN_3253828,8.0,In-store,2023-12-29,Newfoundland and Labrador,Donut,0,0
TXN_5528325,16.0,In-store,2023-01-14,Saskatchewan,Sandwich,0,0
TXN_1630378,8.0,In-store,2023-05-23,Saskatchewan,Sandwich,0,0
TXN_4698249,10.5,In-store,2023-05-26,Newfoundland and Labrador,Coffee,0,0
TXN_2945647,9.0,In-store,2023-08-21,Newfoundland and Labrador,Tea,0,0
TXN_8656370,7.0,Takeaway,2023-11-15,Manitoba,Coffee,0,0
TXN_5956647,3.5,In-store,2023-03-30,Manitoba,Coffee,0,0
TXN_3243494,14.0,Takeaway,2023-10-27,British Columbia,Coffee,0,0
TXN_1341372,3.0,In-store,2023-02-23,British Columbia,Tea,1,0
TXN_4458579,3.5,Takeaway,2023-03-13,Manitoba,Coffee,0,0
TXN_9778143,13.5,Takeaway,2023-06-17,British Columbia,Juice,0,0
TXN_9778810,5.0,Takeaway,2023-01-19,Newfoundland and Labrador,Cookie,0,0
TXN_2792762,2.0,In-store,2023-12-30,British Columbia,Donut,0,0
TXN_5990421,9.0,Takeaway,2023-06-12,Newfoundland and Labrador,Tea,0,0
TXN_9571140,6.0,In-store,2023-10-28,Saskatchewan,Donut,0,0
TXN_3723009,8.0,In-store,2023-01-30,Saskatchewan,Sandwich,0,0
TXN_7760688,4.5,In-store,2023-06-17,Manitoba,Juice,0,0
TXN_1806054,7.0,Takeaway,2023-06-23,Newfoundland and Labrador,Coffee,0,0
TXN_3295851,7.5,In-store,2023-05-25,British Columbia,Cookie,0,0
TXN_2466536,2.5,In-store,2023-03-17,Newfoundland and Labrador,Cookie,0,0
TXN_7442314,3.5,In-store,2023-02-23,British Columbia,Coffee,0,0
TXN_9009429,2.0,Takeaway,2023-12-02,Newfoundland and Labrador,Donut,0,0
TXN_4927317,8.0,Takeaway,2023-09-01,Newfoundland and Labrador,Donut,0,0
TXN_1492372,2.0,In-store,2023-09-28,Saskatchewan,Donut,0,0
TXN_5969268,24.0,Takeaway,2023-08-03,Manitoba,Sandwich,0,0
TXN_4969560,3.5,In-store,2023-10-31,Newfoundland and Labrador,Coffee,0,0
TXN_5909965,3.5,Takeaway,2023-10-24,British Columbia,Coffee,0,0
TXN_9864290,14.0,In-store,2023-01-24,Saskatchewan,Coffee,0,1
TXN_3512456,7.0,In-store,2023-01-09,Newfoundland and Labrador,Coffee,0,0
TXN_1708196,7.0,In-store,2023-03-31,Newfoundland and Labrador,Coffee,0,0
TXN_1249347,10.5,Takeaway,2023-04-20,British Columbia,Coffee,0,0
TXN_3094926,3.5,Takeaway,2023-09-28,British Columbia,Coffee,0,0
TXN_7306950,2.5,Takeaway,2023-01-12,Manitoba,Cookie,0,0
TXN_8137012,9.0,Takeaway,2023-07-04,British Columbia,Tea,0,0
TXN_4448400,6.0,In-store,2023-08-14,British Columbia,Tea,0,0
TXN_1298441,9.0,Takeaway,2023-11-07,Saskatchewan,Salad,0,0
TXN_2455296,32.0,In-store,2023-10-20,Saskatchewan,Sandwich,0,0
TXN_7363497,6.0,Takeaway,2023-03-16,Newfoundland and Labrador,Tea,0,0
TXN_9053075,18.0,Takeaway,2023-06-16,British Columbia,Salad,0,0
TXN_6902790,3.0,Takeaway,2023-03-25,Newfoundland and Labrador,Tea,0,0
TXN_4680008,10.0,Takeaway,2023-06-26,Newfoundland and Labrador,Cookie,0,0
TXN_2068093,20.0,Takeaway,2023-11-13,Manitoba,Refresher,1,0
TXN_5468611,6.0,In-store,2023-04-02,British Columbia,Tea,0,0
TXN_6880400,9.0,Takeaway,2023-11-24,Newfoundland and Labrador,Juice,0,0
TXN_3808327,3.5,In-store,2023-02-16,British Columbia,Coffee,0,0
TXN_8943806,2.0,In-store,2023-09-20,Saskatchewan,Donut,0,0
TXN_1926610,6.0,In-store,2023-12-04,Manitoba,Tea,0,0
TXN_6885663,2.5,In-store,2023-09-25,Newfoundland and Labrador,Cookie,0,0
TXN_3380144,14.0,In-store,2023-01-29,Manitoba,Coffee,0,0
TXN_8295812,8.0,Takeaway,2023-03-26,Manitoba,Sandwich,0,0
TXN_3320308,7.5,In-store,2023-03-22,Newfoundland and Labrador,Cookie,1,0
TXN_3306078,2.0,In-store,2023-05-01,Newfoundland and Labrador,Donut,0,0
TXN_4881958,3.5,In-store,2023-03-15,Manitoba,Coffee,0,0
TXN_5911260,6.0,In-store,2023-06-11,Manitoba,Tea,0,0
TXN_1825093,24.0,Takeaway,2023-01-10,Newfoundland and Labrador,Sandwich,0,0
TXN_5896485,10.0,In-store,2023-06-02,Newfoundland and Labrador,Refresher,0,0
TXN_1935842,2.0,In-store,2023-06-13,British Columbia,Donut,1,0
TXN_1237562,8.0,In-store,2023-07-21,Saskatchewan,Sandwich,0,0
TXN_7130516,10.5,Takeaway,2023-10-09,British Columbia,Coffee,0,0
TXN_3027133,6.0,In-store,2023-02-20,Saskatchewan,Tea,0,0
TXN_3267611,6.0,Takeaway,2023-04-24,Newfoundland and Labrador,Tea,0,0
TXN_2962620,2.5,Takeaway,2023-08-31,British Columbia,Cookie,0,0
